INPUT,OUTPUT,ERROR,MIN,MAX,MIN_SEED,MAX_SEED
0.0478516,0.344336,0.0187132,0.00367411,0.0339475,5,158
0.0488281,0.347168,0.0183342,0.00417409,0.033471,5,445
0.0498047,0.352344,0.0162133,0.00317092,0.0358916,5,445
0.0507812,0.353613,0.0170504,0.0017583,0.0363276,5,445
0.0517578,0.358594,0.0147382,0.00330582,0.0357567,5,445
0.0527344,0.35918,0.0160156,0.000976562,0.0380859,5,445
0.0537109,0.364941,0.0131968,0.000629016,0.0384335,14,445
0.0546875,0.366016,0.013877,0.000309191,0.0397299,14,445
0.0556641,0.371777,0.011416,1.6266e-05,0.0331869,5,445
0.0566406,0.374219,0.0120644,0.000250541,0.0315005,5,445
0.0576172,0.379395,0.00996168,0.000484587,0.0307654,276,445
0.0585938,0.380957,0.00995147,0.000267812,0.0300056,276,445
0.0595703,0.385742,0.00896937,7.50144e-05,0.0272687,534,445
0.0605469,0.387598,0.0087103,0.000882106,0.0284148,534,445
0.0615234,0.388477,0.00898204,0.000241225,0.0305147,5,445
0.0625,0.389062,0.0102536,0.00134245,0.0316159,5,445
0.0634766,0.38916,0.0114104,0.00242214,0.0326956,276,445
0.0644531,0.39082,0.0115737,0.00250429,0.0327777,276,445
0.0654297,0.391113,0.0130879,0.00256598,0.0357691,216,445
0.0664062,0.391602,0.0143909,0.00260773,0.0416702,216,445
0.0673828,0.396875,0.0115389,0.000299683,0.0387628,216,445
0.0683594,0.399121,0.0112479,0.000296399,0.0387661,216,445
0.0693359,0.402246,0.0104575,0.000311659,0.0387508,216,445
0.0703125,0.400977,0.0133958,0.00356122,0.039694,534,445
0.0712891,0.400684,0.0154058,0.00546328,0.039643,534,445
0.0722656,0.400781,0.0166206,0.00437071,0.0425043,14,445
0.0732422,0.404199,0.0148923,0.00347941,0.0375362,14,445
0.0742188,0.405176,0.0155921,0.00260464,0.0364579,14,445
0.0751953,0.409961,0.0121212,0.00118365,0.029504,14,158
0.0761719,0.41123,0.012671,0.00300299,0.0313233,14,158
0.0771484,0.416699,0.00941189,0.0009006,0.0233615,5,445
0.078125,0.417285,0.0104522,0.00121695,0.0251502,14,158
0.0791016,0.419922,0.0100158,0.00251003,0.024971,5,158
0.0800781,0.420605,0.0107397,0.00159003,0.0267303,14,158
0.0810547,0.424512,0.00937037,0.000821527,0.0265222,5,445
0.0820312,0.425488,0.0102137,0.00202011,0.0272768,5,158
0.0830078,0.430957,0.00902149,0.000302685,0.0241114,709,158
0.0839844,0.43252,0.00897167,0.000551805,0.0228857,709,158
0.0849609,0.436816,0.00774734,0.0021156,0.0177406,276,158
0.0859375,0.437207,0.0076923,0.00108927,0.0203951,5,158
0.0869141,0.439063,0.00761719,0.000400559,0.0210838,5,158
0.0878906,0.440039,0.00767233,0.000275726,0.0217601,5,158
0.0888672,0.44043,0.00839109,3.67511e-05,0.0224242,5,158
0.0898438,0.441797,0.00942583,0.000615359,0.0230763,5,158
0.0908203,0.44707,0.00878906,0.000697416,0.0188338,5,158
0.0917969,0.448926,0.00888672,6.8615e-05,0.0175095,5,158
0.0927734,0.45459,0.00830078,0.00140428,0.0180058,5,709
0.09375,0.454395,0.00853181,0.00310827,0.016423,5,709
0.0947266,0.456152,0.00786963,0.0017505,0.0158276,216,709
0.0957031,0.456836,0.00847483,0.00233509,0.0171962,216,709
0.0966797,0.45957,0.00878494,0.00290909,0.0175987,5,276
0.0976562,0.461133,0.00850704,0.00347269,0.0180117,5,276
0.0986328,0.462598,0.00871537,0.00402605,0.0174583,5,276
0.0996094,0.463184,0.00882403,0.00456935,0.0139853,5,709
0.100586,0.466211,0.0080518,0.00314962,0.0183348,216,709
0.101562,0.46709,0.00825419,0.00367327,0.0178111,216,709
0.102539,0.468457,0.008357,0.00418734,0.017297,824,709
0.103516,0.469727,0.00836027,0.00371541,0.017769,216,709
0.104492,0.474707,0.00706801,0.00067206,0.023133,445,709
0.105469,0.475098,0.00736139,0.000185856,0.0226468,445,709
0.106445,0.477832,0.00687532,0.000685217,0.0221696,445,709
0.107422,0.478711,0.00575081,0.00021688,0.0226778,445,709
0.108398,0.483105,0.00844755,0.000242727,0.0290541,445,709
0.109375,0.483594,0.00825969,0.00125939,0.0276266,276,709
0.110352,0.486816,0.00901815,0.000816858,0.027184,445,709
0.111328,0.48877,0.00943041,0.000382671,0.028703,445,709
0.112305,0.492188,0.00973099,4.32893e-05,0.0292536,158,709
0.113281,0.493555,0.00978734,0.000461143,0.0288357,158,709
0.114258,0.49707,0.0118243,0.000105558,0.0284259,445,709
0.115234,0.498437,0.0122629,0.000680136,0.0290004,5,534
0.116211,0.499414,0.0119475,0.000285917,0.0286062,5,534
0.117188,0.500488,0.0117761,0.000100643,0.0291962,158,534
0.118164,0.502637,0.013187,0.000479651,0.0327235,5,534
0.119141,0.504785,0.014015,0.00085121,0.0333285,158,534
0.120117,0.507422,0.0147004,0.00121542,0.0339408,158,534
0.121094,0.508496,0.0145839,0.00157239,0.0335839,158,534
0.12207,0.507324,0.016138,3.09213e-05,0.033234,445,534
0.123047,0.508203,0.0160862,0.000311838,0.0328913,158,534
0.124023,0.510449,0.016767,0.00130549,0.0335321,5,534
0.125,0.512598,0.0172852,5.55112e-17,0.0361328,158,534
0.125977,0.5125,0.0160177,0.000322145,0.0348341,5,534
0.126953,0.514258,0.016219,0.000637595,0.0306124,5,534
0.12793,0.514355,0.0155394,0.000946436,0.029327,5,534
0.128906,0.516602,0.0166336,0.000704372,0.0309778,5,534
0.129883,0.516992,0.0160654,0.000408499,0.0306819,5,534
0.130859,0.520117,0.0180401,0.00109555,0.0382049,5,534
0.131836,0.519824,0.017057,0.000164241,0.0369451,5,534
0.132812,0.519727,0.0167086,0.00239439,0.0337384,5,534
0.133789,0.520801,0.0167521,0.00266528,0.0383503,5,534
0.134766,0.521094,0.0156249,0.00293012,0.0351558,5,534
0.135742,0.522852,0.0159638,0.00123584,0.034897,5,534
0.136719,0.524316,0.0150343,0.000512225,0.0336675,445,534
0.137695,0.525684,0.0154189,0.000217236,0.0353735,445,534
0.138672,0.527148,0.0154249,0.00100066,0.0361087,445,534
0.139648,0.528027,0.0150848,0.00123628,0.0368497,445,534
0.140625,0.527148,0.015625,0.000489706,0.0395494,158,534
0.141602,0.527344,0.0154297,0.00071412,0.0363953,158,534
0.142578,0.52959,0.0147548,4.3538e-05,0.039106,158,534
0.143555,0.530078,0.0144531,0.00114648,0.0388926,158,534
0.144531,0.532813,0.0148879,0.00157513,0.0377079,5,534
0.145508,0.532813,0.0138302,0.000395819,0.0365286,158,534
0.146484,0.536426,0.0144348,0.00312802,0.0392608,5,534
0.147461,0.53623,0.013772,0.00195918,0.0390686,5,534
0.148438,0.534961,0.0124276,0.000795489,0.0388814,158,534
0.149414,0.535352,0.0123548,0.00159002,0.0386994,158,534
0.150391,0.536523,0.0128699,0.000436454,0.0404755,5,534
0.151367,0.537207,0.0126505,0.000712124,0.0403035,158,534
0.152344,0.538086,0.0125195,9.73523e-05,0.0420895,824,534
0.15332,0.535156,0.0136719,0.000911706,0.0419273,5,534
0.154297,0.537402,0.0139648,0.000222241,0.0417699,824,534
0.155273,0.538086,0.0134766,0.000601712,0.0416173,158,534
0.15625,0.535352,0.0173966,0.0014993,0.0434226,158,534
0.157227,0.535449,0.0181375,0.00261907,0.0423028,158,534
0.158203,0.53877,0.0162742,0.00212516,0.0431408,158,534
0.15918,0.538574,0.0170746,0.00289165,0.0439833,158,534
0.160156,0.540039,0.0182006,0.00595081,0.0467836,158,534
0.161133,0.540039,0.0176647,0.00705236,0.0392789,158,5
0.162109,0.545898,0.0172549,0.00229008,0.0416552,445,534
0.163086,0.544141,0.0135672,0.00338279,0.0326797,445,5
0.164062,0.541699,0.0163392,0.00349458,0.0327915,445,5
0.165039,0.542383,0.0158939,0.00360206,0.0328989,445,5
0.166016,0.547266,0.0154297,0.0021541,0.0339787,824,5
0.166992,0.549805,0.0160156,0.000101993,0.0331011,824,5
0.167969,0.54834,0.0174805,7.19219e-06,0.0410084,824,5
0.168945,0.549316,0.0174805,0.000893099,0.0410991,824,5
0.169922,0.547168,0.015366,0.000806547,0.0411856,824,5
0.170898,0.54873,0.0151367,0.000724061,0.0412681,14,5
0.171875,0.550586,0.0147146,0.00033096,0.04037,824,5
0.172852,0.550684,0.0142412,0.00040543,0.0414211,824,5
0.173828,0.552051,0.01406,0.00145251,0.0434447,824,5
0.174805,0.552539,0.0134983,0.000542554,0.0425347,14,5
0.175781,0.555176,0.0151367,0.00158184,0.0406443,824,5
0.176758,0.555469,0.0160156,0.00226552,0.0407032,276,5
0.177734,0.559961,0.0154812,0.00123388,0.0348989,824,5
0.178711,0.55957,0.0139084,0.000206014,0.0339737,824,5
0.179688,0.560742,0.0142895,0.000158446,0.0340212,824,5
0.180664,0.561719,0.0142807,0.000114581,0.0340651,824,5
0.181641,0.563184,0.0147461,0.000902175,0.030199,14,5
0.182617,0.564648,0.0142578,0.00199096,0.0302356,14,5
0.183594,0.564063,0.0146475,0.00292481,0.0302686,14,5
0.18457,0.564941,0.0145557,0.00290519,0.0302979,824,5
0.185547,0.566113,0.0149515,0.00298002,0.0293472,14,5
0.186523,0.56709,0.0141747,7.26531e-05,0.0274164,14,5
0.1875,0.566699,0.0137878,9.14963e-05,0.0293884,14,5
0.188477,0.566797,0.013736,0.000106889,0.0303803,824,5
0.189453,0.567773,0.0137432,0.000118862,0.0303923,824,5
0.19043,0.568164,0.014139,0.000127443,0.0313774,824,5
0.191406,0.569531,0.0137249,0.00110922,0.0323592,14,5
0.192383,0.569531,0.0135573,0.00111111,0.0333377,824,5
0.193359,0.56875,0.0133611,0.000133126,0.02943,824,5
0.194336,0.570312,0.0127724,0.000128428,0.0274722,824,5
0.195312,0.570703,0.0124011,0.000120479,0.0284408,14,5
0.196289,0.571387,0.0126632,0.000109307,0.0274531,276,5
0.197266,0.57207,0.0129476,9.49385e-05,0.0284153,824,5
0.198242,0.572363,0.013816,0.00105396,0.0274211,824,5
0.199219,0.573242,0.0142918,0.0029864,0.0254473,276,445
0.200195,0.570996,0.0175002,0.0029626,0.040072,276,824
0.201172,0.576367,0.0158227,0.00292367,0.0332091,276,824
0.202148,0.577246,0.0157131,0.00197707,0.0341557,276,824
0.203125,0.577148,0.0159928,0.00201008,0.0350993,276,824
0.204102,0.575586,0.0140067,0.00204611,0.0350633,14,824
0.205078,0.578027,0.0131308,0.00208513,0.0340477,14,824
0.206055,0.578418,0.0128839,0.00115056,0.0330291,14,824
0.207031,0.582227,0.010264,0.000218939,0.0251717,276,824
0.208008,0.585254,0.00961461,0.00124337,0.0231707,709,824
0.208984,0.589941,0.00999508,0.00261211,0.0172605,158,445
0.209961,0.590137,0.00900779,0.00134779,0.0172069,709,445
0.210938,0.590332,0.00812969,0.000548832,0.018127,14,824
0.211914,0.590234,0.00859423,0.000487072,0.0219739,709,445
0.212891,0.59043,0.00915531,0.000427335,0.0248414,14,445
0.213867,0.590625,0.0101059,0.000362388,0.0286827,14,445
0.214844,0.59209,0.00978584,0.00165846,0.0276384,709,445
0.21582,0.592969,0.00965999,0.000752361,0.027568,709,445
0.216797,0.594434,0.00836118,0.00112757,0.0284713,158,445
0.217773,0.594824,0.00852613,7.50981e-05,0.0323017,276,445
0.21875,0.594629,0.00966727,3.49646e-06,0.0331996,276,445
0.219727,0.59502,0.01022,0.00106132,0.0331184,158,445
0.220703,0.599414,0.00715909,0.000807891,0.0232688,14,445
0.22168,0.600488,0.00702682,0.00072135,0.0231823,14,445
0.222656,0.60127,0.00699116,0.000632198,0.0230931,14,445
0.223633,0.602051,0.00695446,0.000540456,0.0249545,276,445
0.224609,0.605371,0.00741345,0.000446141,0.0248602,158,445
0.225586,0.60957,0.0069614,0.00160385,0.0218336,14,445
0.226562,0.610156,0.00678596,0.002203,0.0217342,824,445
0.227539,0.611035,0.00654297,0.00014795,0.0226089,824,445
0.228516,0.613184,0.00653426,4.35308e-05,0.0205513,824,445
0.229492,0.614453,0.00687396,0.00103993,0.0204444,824,445
0.230469,0.615137,0.00680737,0.0011493,0.0203351,824,445
0.231445,0.616016,0.00689285,0.000692019,0.0202233,14,445
0.232422,0.618457,0.00806967,0.00137535,0.0181559,824,445
0.233398,0.619922,0.00831707,0.000515435,0.0180393,824,445
0.234375,0.621875,0.00904286,0.00131864,0.0152829,824,534
0.235352,0.622363,0.00840783,0.00119722,0.0154043,824,534
0.236328,0.623437,0.008555,0.00107343,0.0165047,824,534
0.237305,0.624707,0.00870897,2.92658e-05,0.0176074,824,534
0.238281,0.624023,0.00960186,0.00277196,0.0157827,824,534
0.239258,0.626367,0.0100186,0.00166462,0.0188432,216,534
0.240234,0.62832,0.00982326,0.00139815,0.0189763,216,534
0.241211,0.629492,0.0102951,0.0015335,0.0191116,216,534
0.242188,0.630371,0.01028,0.00167113,0.0192493,216,534
0.243164,0.631348,0.0103639,0.00278757,0.0193891,5,534
0.244141,0.63252,0.0100586,0.000976562,0.0195313,824,534
0.245117,0.633594,0.0100475,0.00180879,0.0196756,824,534
0.246094,0.636523,0.0117561,0.00224401,0.0247049,824,534
0.24707,0.637109,0.0114845,0.00239275,0.0248537,824,534
0.248047,0.638672,0.0118006,0.00352023,0.0250046,824,534
0.249023,0.640137,0.0118254,0.00269674,0.0261342,824,534
0.25,0.640918,0.0117542,0.00382854,0.0262895,824,534
0.250977,0.641504,0.0112942,0.00285003,0.0254703,445,534
0.251953,0.641797,0.0111288,0.00219227,0.0246532,824,534
0.25293,0.641992,0.0102815,0.00333043,0.0248148,824,534
0.253906,0.643262,0.0109008,0.00349412,0.0259551,824,534
0.254883,0.645508,0.0119123,0.00073021,0.0270974,709,534
0.255859,0.644922,0.0104841,0.000898053,0.0214059,709,534
0.256836,0.645117,0.0102294,9.13884e-05,0.0205992,709,534
0.257812,0.64502,0.0100213,0.00123989,0.0207711,5,534
0.258789,0.646094,0.0107218,0.00151583,0.0238748,445,534
0.259766,0.646484,0.0102063,0.00133984,0.0250273,445,534
0.260742,0.647266,0.0102774,0.00116185,0.0242288,5,534
0.261719,0.648242,0.00976244,0.000971257,0.0205025,5,534
0.262695,0.649219,0.00951632,0.00115322,0.0197079,445,534
0.263672,0.649316,0.00910307,0.00133714,0.0198918,5,534
0.264648,0.648438,0.00842171,0.00140666,0.0200777,445,534
0.265625,0.649512,0.00883826,0.000242273,0.0202655,5,534
0.266602,0.649707,0.00848559,0.00102908,0.016549,5,534
0.267578,0.649512,0.00774268,0.000837404,0.0147876,5,534
0.268555,0.650195,0.00748842,0.00162038,0.0149812,445,534
0.269531,0.650684,0.00693359,0.000448344,0.0132235,158,276
0.270508,0.652344,0.00634492,0.000250982,0.0134209,709,14
0.271484,0.65293,0.00603399,5.17459e-05,0.0136201,709,216
0.272461,0.653711,0.00790211,0.000149352,0.0177275,824,216
0.273438,0.65498,0.00831685,0.0003523,0.0179304,824,216
0.274414,0.655859,0.00842596,0.000557088,0.0200883,824,216
0.275391,0.656152,0.00782501,0.000212858,0.0212715,709,216
0.276367,0.657227,0.00781073,4.42304e-06,0.02148,709,216
0.277344,0.657617,0.00769952,0.000770743,0.0216902,709,216
0.27832,0.658691,0.00788199,0.000558704,0.0219022,709,216
0.279297,0.658887,0.00894408,0.00132144,0.0230926,709,216
0.280273,0.659375,0.00854204,0.000129278,0.0233082,709,216
0.28125,0.659375,0.00784774,8.80889e-05,0.022549,694,216
0.282227,0.661816,0.00887573,0.00226034,0.020815,694,216
0.283203,0.6625,0.00871528,0.00150464,0.0210359,709,216
0.28418,0.662695,0.0080676,0.000750681,0.0202819,709,216
0.285156,0.6625,0.00761626,0.000975009,0.0195297,445,216
0.286133,0.663965,0.00745891,0.00120105,0.0168261,709,216
0.287109,0.664551,0.00720494,0.000452239,0.0170538,709,216
0.288086,0.665137,0.00714729,0.000681684,0.0124004,709,276
0.289062,0.665039,0.00681044,6.37466e-05,0.0126316,709,216
0.290039,0.665234,0.0057655,0.000169062,0.0128644,445,216
0.291016,0.665332,0.00611845,0.000403538,0.0130989,709,216
0.291992,0.66543,0.00598731,0.000639673,0.013335,14,216
0.292969,0.665625,0.0066208,0.00283058,0.0116196,709,216
0.293945,0.666309,0.00637572,0.00404657,0.0108825,14,276
0.294922,0.666016,0.00585938,0.00059519,0.010147,709,276
0.295898,0.66582,0.00495332,0.000352514,0.00941311,709,534
0.296875,0.666211,0.00490446,0.000108225,0.010634,709,534
0.297852,0.667188,0.00485528,0.000137669,0.0118564,709,534
0.298828,0.667285,0.00560766,0.000591405,0.0121039,709,534
0.299805,0.668457,0.00433615,0.00034233,0.00913139,824,5
0.300781,0.670117,0.00335698,9.16764e-05,0.00869739,824,276
0.301758,0.67207,0.00318922,0.000160547,0.00992617,445,534
0.302734,0.671875,0.00371094,0.000414331,0.00920339,14,534
0.303711,0.672852,0.00351563,0.000669667,0.00848217,824,534
0.304688,0.673535,0.00361328,0.000926548,0.00873905,824,534
0.305664,0.674609,0.00375262,0.00118497,0.00899747,824,534
0.306641,0.675488,0.00370695,0.000468348,0.00925741,14,534
0.307617,0.676758,0.00371094,0.000246749,0.00951888,216,276
0.308594,0.676367,0.00390625,0.000960334,0.00978185,694,276
0.30957,0.676562,0.00418459,0.000695854,0.0100463,534,276
0.310547,0.677051,0.00398054,0.000429877,0.0103123,534,276
0.311523,0.67832,0.00429688,0.000814151,0.0105798,14,276
0.3125,0.678516,0.00371094,0.000106533,0.0108487,709,276
0.313477,0.678418,0.0037332,0.000376951,0.0101426,14,276
0.314453,0.679102,0.00377648,0.000648834,0.0104145,14,276
0.31543,0.679492,0.00411244,0.000922175,0.0106878,14,276
0.316406,0.679883,0.00429688,0.000220403,0.00954522,709,216
0.317383,0.67998,0.00507645,0.000479927,0.0131752,824,5
0.318359,0.680664,0.00531389,0.000774304,0.0128976,709,5
0.319336,0.680664,0.00602395,0.00187629,0.0126185,824,5
0.320312,0.681152,0.00640003,0.00257233,0.0133145,158,5
0.321289,0.681543,0.00596409,0.00033728,0.012056,14,5
0.322266,0.681738,0.00618471,0.00103051,0.0127493,14,694
0.323242,0.681543,0.00699043,0.000745772,0.0134411,14,694
0.324219,0.682227,0.00691641,0.00143621,0.013155,14,694
0.325195,0.683887,0.00700245,0.00373412,0.0109143,14,694
0.326172,0.683887,0.00786345,0.00402301,0.011602,14,824
0.327148,0.684863,0.0069661,0.00138358,0.0103352,14,824
0.328125,0.684473,0.00802132,0.00167521,0.0129732,14,824
0.329102,0.685254,0.00809944,0.00196819,0.0136568,14,824
0.330078,0.685352,0.00807937,0.00128596,0.014339,14,824
0.331055,0.685742,0.00815641,0.000605077,0.0150199,14,694
0.332031,0.686133,0.00805249,7.44696e-05,0.0147229,14,694
0.333008,0.688184,0.00718989,0.000752685,0.0154011,14,694
0.333984,0.688867,0.00749837,0.000453013,0.0151015,14,694
0.334961,0.690039,0.00712246,0.000152023,0.0148005,14,824
0.335938,0.689844,0.00811296,0.000826283,0.0184044,14,824
0.336914,0.690527,0.00850985,0.00143045,0.0171242,158,824
0.337891,0.691699,0.00760664,0.000758793,0.0177959,158,824
0.338867,0.692285,0.00769716,8.843e-05,0.0174897,445,824
0.339844,0.693164,0.007538,0.000395916,0.0171822,445,694
0.34082,0.694629,0.00776922,0.00168125,0.0168734,445,694
0.341797,0.695898,0.00721893,0.00199129,0.0165634,445,694
0.342773,0.698633,0.00676604,0.0023026,0.014299,534,694
0.34375,0.699023,0.00728947,0.00261517,0.0139864,534,694
0.344727,0.700391,0.0066409,0.000977255,0.0146477,445,158
0.345703,0.700781,0.00651487,0.00163874,0.0139863,445,158
0.34668,0.701172,0.00619303,0.00132242,0.0130412,445,694
0.347656,0.70166,0.00577869,2.8291e-05,0.0127236,534,694
0.348633,0.70293,0.00574317,0.000686059,0.0133814,5,694
0.349609,0.703223,0.00610345,0.000366037,0.0130613,5,694
0.350586,0.703711,0.00548667,0.00102136,0.0127401,216,694
0.351562,0.705664,0.00527344,0.000277666,0.0133942,709,694
0.352539,0.706348,0.00595703,0.000375227,0.0160002,14,694
0.353516,0.706934,0.00595703,5.03532e-05,0.0166519,14,694
0.354492,0.708008,0.00571921,0.00027572,0.0143727,14,694
0.355469,0.709277,0.00588232,0.000373576,0.0140455,5,694
0.356445,0.713672,0.00720851,0.00102168,0.0155799,445,276
0.357422,0.714648,0.00739727,0.000284516,0.0159095,824,276
0.358398,0.715625,0.00759576,0.000615331,0.0172169,824,276
0.359375,0.716699,0.00750198,0.000947318,0.0165723,824,276
0.360352,0.716797,0.0072136,0.000303908,0.0159289,709,276
0.361328,0.71748,0.00718888,0.000338339,0.0182163,445,276
0.362305,0.718066,0.00751838,2.86853e-06,0.0185518,445,276
0.363281,0.718164,0.00703619,0.000333753,0.0179119,445,276
0.364258,0.718848,0.00700689,0.000305041,0.0182496,445,276
0.365234,0.720117,0.00724688,3.38669e-05,0.0185886,445,276
0.366211,0.720996,0.00735325,0.000373911,0.017952,445,276
0.367188,0.720898,0.00692666,0.000261477,0.0182932,709,276
0.368164,0.722168,0.00659146,8.08232e-05,0.0186355,445,276
0.369141,0.722363,0.00690798,0.00140081,0.0170258,824,276
0.370117,0.723437,0.00675282,0.00118434,0.0173703,709,276
0.371094,0.723828,0.00650046,0.000838697,0.0167394,694,276
0.37207,0.724414,0.00663916,0.000491944,0.0180627,694,276
0.373047,0.724609,0.00661181,0.00112065,0.0184106,5,276
0.374023,0.72666,0.00697457,0.000771702,0.0246189,5,276
0.375,0.728223,0.00765716,0.00139822,0.0230158,445,276
0.375977,0.728809,0.00786784,0.000906031,0.0262967,709,276
0.376953,0.729688,0.0077862,0.000694883,0.0256723,694,276
0.37793,0.730273,0.00799817,0.000634968,0.025049,709,276
0.378906,0.732129,0.00850886,1.2766e-05,0.0273565,709,276
0.379883,0.732227,0.00810706,0.000368195,0.0257588,445,276
0.380859,0.733203,0.00844263,0.000251875,0.0251388,445,276
0.381836,0.733984,0.00850411,0.000105677,0.0254963,445,276
0.382812,0.734277,0.00838404,0.000464283,0.0258549,824,276
0.383789,0.733398,0.00791624,0.00082394,0.0193786,824,276
0.384766,0.734375,0.00754672,0.000768483,0.0197393,709,276
0.385742,0.733984,0.00667324,0.00040674,0.0161948,158,14
0.386719,0.734375,0.00642773,4.39604e-05,0.0165576,158,14
0.387695,0.734863,0.00653957,0.000319852,0.0159449,158,14
0.388672,0.73457,0.00587957,0.000684692,0.0153331,158,14
0.389648,0.735645,0.00582091,7.39942e-05,0.0147224,709,14
0.390625,0.736621,0.00611442,0.000440878,0.0150893,5,14
0.391602,0.736816,0.00585636,0.000808777,0.0154572,709,14
0.392578,0.737305,0.00558942,0.000201125,0.013873,5,14
0.393555,0.737793,0.00599014,0.000405521,0.0142429,158,14
0.394531,0.740234,0.0072058,3.46011e-05,0.0194966,158,14
0.395508,0.741113,0.00739876,0.00131388,0.018892,5,14
0.396484,0.742285,0.00764382,0.00071023,0.0182884,445,14
0.397461,0.742383,0.00713882,0.00108413,0.0186623,445,14
0.398438,0.742578,0.00683128,0.000494102,0.0180606,5,14
0.399414,0.742969,0.00654604,0.00011823,0.0174599,5,14
0.400391,0.742871,0.00596861,0.00025862,0.0158836,158,14
0.401367,0.742773,0.00526468,0.000340118,0.0123552,158,14
0.402344,0.743848,0.00560508,3.8677e-05,0.012734,158,14
0.40332,0.745117,0.00627781,0.001395,0.0140903,158,14
0.404297,0.745703,0.00669402,0.00177573,0.014471,5,14
0.405273,0.74541,0.00572983,0.000204283,0.0148527,709,14
0.40625,0.746777,0.00615333,0.00058692,0.0162119,824,14
0.407227,0.746973,0.0061475,0.000970509,0.0165955,824,14
0.408203,0.748437,0.00662848,0.000378482,0.0199097,709,14
0.40918,0.748242,0.00627523,0.000763962,0.016389,824,14
0.410156,0.750293,0.00765859,0.00177931,0.0187285,709,14
0.411133,0.751074,0.00777316,0.00139195,0.021069,709,14
0.412109,0.752051,0.00788305,0.000949461,0.0214573,694,14
0.413086,0.751563,0.00802977,0.00256757,0.0208699,694,14
0.414062,0.75166,0.00738495,0.00217743,0.0212601,694,14
0.415039,0.75293,0.00791255,0.000809807,0.0226277,694,14
0.416016,0.753613,0.0082454,0.00139439,0.0230197,694,14
0.416992,0.753711,0.00799285,0.00290475,0.0234126,158,14
0.417969,0.754297,0.00861976,0.00134543,0.0238064,709,14
0.418945,0.755371,0.00919215,0.00118954,0.0261542,709,14
0.419922,0.756348,0.0093504,0.000793927,0.0265498,709,14
0.420898,0.756836,0.00921604,0.00137397,0.0230401,709,14
0.421875,0.758008,0.009375,0,0.0234375,709,14
