INPUT,OUTPUT,ERROR,MIN,MAX,MIN_SEED,MAX_SEED
0.386719,0.740625,0.0148086,0.00190916,0.0292529,108,241
0.390625,0.739844,0.0122857,0.000535685,0.0268081,106,8
0.394531,0.741797,0.0101424,0.000941961,0.0243795,106,238
0.398438,0.745703,0.0135707,0.00243559,0.0297793,92,20
0.402344,0.751172,0.0152576,0.00386757,0.0312887,108,238
0.40625,0.748828,0.0174223,0.00156348,0.037499,106,116
0.410156,0.749219,0.013902,0.000802744,0.0320527,8,116
0.414062,0.75,0.0120197,0.00315399,0.0304977,74,116
0.417969,0.748828,0.01023,0.00158425,0.0328343,106,116
0.421875,0.751953,0.0121094,0.00390625,0.0273438,8,116
0.425781,0.754687,0.010476,0.00159854,0.0257452,241,116
0.429688,0.753906,0.0100172,0.00321116,0.0241326,8,116
0.433594,0.757422,0.00898437,0.00297487,0.0225061,108,116
0.4375,0.762109,0.00949868,0.00133474,0.020866,241,116
0.441406,0.767969,0.0126275,0.00358742,0.0237563,74,20
0.445312,0.766797,0.0148503,0.00198566,0.0293294,106,108
0.449219,0.773047,0.0190925,0.00414696,0.0349155,75,8
0.453125,0.776563,0.0182592,0.00245421,0.0366083,74,8
0.457031,0.778906,0.0184505,0.00315748,0.0383137,74,8
0.460938,0.782422,0.0140595,0.000969174,0.0322192,241,8
0.464844,0.782422,0.0144531,0.0012068,0.0300432,106,108
0.46875,0.783203,0.0123236,0.000535624,0.0278794,74,8
0.472656,0.783984,0.0156924,0.00229004,0.0296338,106,8
0.476562,0.791016,0.0145431,0.000150029,0.0235875,92,20
0.480469,0.795703,0.0140474,0.00192793,0.0331779,92,20
0.484375,0.798438,0.0139114,0.00371734,0.0310611,92,20
0.488281,0.799219,0.0134671,0.00161184,0.0328618,108,238
0.492188,0.802734,0.0165074,0.0034238,0.0385801,108,20
0.496094,0.804688,0.0156481,0.00256569,0.0364968,92,238
0.5,0.809766,0.0169927,0.00463803,0.0344245,92,20
0.503906,0.8125,0.0172966,0.00279335,0.0362692,92,20
0.507812,0.814844,0.0174059,0.000938037,0.0381245,92,20
0.511719,0.814063,0.014209,0.000927761,0.036084,92,238
0.515625,0.818359,0.0164758,0.00280392,0.0379602,92,20
0.519531,0.822266,0.0183622,0.0046903,0.0398466,92,20
0.523438,0.822266,0.0163524,0.00268053,0.041743,108,20
0.527344,0.81875,0.0168147,0.000680741,0.035837,75,20
0.53125,0.821094,0.0187457,0.00259705,0.0377533,75,20
0.535156,0.821875,0.0167764,0.000616839,0.0357731,75,20
0.539062,0.825,0.016646,0.00135376,0.0338025,75,20
0.542969,0.823438,0.0157433,0.00059139,0.0357476,75,238
0.546875,0.825781,0.0153529,0.00136033,0.0337959,92,238
0.550781,0.829688,0.0145453,0.000603477,0.0318535,92,20
0.554688,0.830859,0.0157497,0.00132981,0.0377327,92,20
0.558594,0.832812,0.0143234,0.000652216,0.0358085,92,238
0.5625,0.832812,0.0138099,0.00126306,0.0260807,75,8
0.566406,0.834766,0.0146005,0.000736756,0.0280805,92,8
0.570312,0.835547,0.0128906,0.00116093,0.0261828,92,20
0.574219,0.839844,0.0145763,0.00085628,0.0282,92,8
0.578125,0.840234,0.0120713,0.00288204,0.0244617,116,108
0.582031,0.840625,0.010183,0.00101,0.0224275,20,108
0.585938,0.842969,0.0113773,0.000853688,0.0225838,241,8
0.589844,0.841797,0.00946323,0.00270911,0.0222404,20,108
0.59375,0.84375,0.0108075,0.000650102,0.0319001,20,108
0.597656,0.846094,0.0115043,0.00141699,0.029833,20,108
0.601562,0.849219,0.0123343,0.000414177,0.0316642,20,108
0.605469,0.851562,0.01473,0.00223743,0.0295812,20,108
0.609375,0.853906,0.0124414,0.000146611,0.0274904,241,108
0.613281,0.854688,0.0105462,0.00195195,0.0253918,92,108
0.617188,0.858203,0.00988716,0.000151924,0.0157769,20,8
0.621094,0.860938,0.0115157,0.00164052,0.021797,241,75
0.625,0.864453,0.012494,0.000480777,0.0239183,241,75
0.628906,0.864453,0.0105501,0.00129675,0.0182345,116,8
0.632812,0.866016,0.0104371,0.000839318,0.0203706,116,8
0.636719,0.866797,0.0115552,0.00298266,0.0225139,116,8
0.640625,0.870313,0.0124549,0.00122694,0.0402894,241,8
0.644531,0.871094,0.0114058,0.0033846,0.0190096,241,20
0.648438,0.875391,0.0130952,0.0055493,0.0211743,92,74
0.652344,0.876563,0.0116821,9.15092e-05,0.023346,116,74
0.65625,0.880859,0.0129978,0.00208709,0.0255246,116,74
0.660156,0.882031,0.0143555,0.00427253,0.02771,116,74
0.664062,0.88125,0.0116913,0.00134776,0.0181835,116,20
0.667969,0.883203,0.0112278,0.000851168,0.0242887,241,74
0.671875,0.882422,0.0100372,0.00305673,0.0186817,241,20
0.675781,0.886719,0.0117551,0.00254362,0.0208939,116,74
0.679688,0.888281,0.00996128,0.000324957,0.0192063,116,74
0.683594,0.889453,0.00934322,0.00190016,0.0175252,75,74
0.6875,0.891406,0.00881917,0.000225416,0.0197567,92,20
0.691406,0.894141,0.0104623,0.00144299,0.0219945,108,8
0.695312,0.896484,0.0111878,0.000801117,0.0242386,116,8
0.699219,0.899219,0.0133787,0.00305144,0.0225827,116,20
0.703125,0.898047,0.0106066,0.00140167,0.0209329,8,20
0.707031,0.898438,0.0092782,0.000241996,0.0231955,8,92
0.710938,0.900781,0.00902848,0.00187962,0.0215579,108,20
0.714844,0.902734,0.0107839,0.000394988,0.0199262,116,20
0.71875,0.905859,0.0119061,0.00267553,0.0222068,116,92
0.722656,0.904297,0.0111803,0.00105571,0.0184755,116,108
0.726562,0.906641,0.0109931,0.000558294,0.018973,116,20
0.730469,0.906641,0.0104615,0.00173973,0.021271,116,20
0.734375,0.907031,0.00942989,0.00376902,0.0157622,75,20
0.738281,0.909375,0.0119162,0.0014596,0.0180717,8,20
0.742188,0.912109,0.0134039,0.000855445,0.0225821,8,241
0.746094,0.917578,0.0132338,0.000730188,0.0266136,241,116
0.75,0.919531,0.0129955,0.0055022,0.0211272,75,106
0.753906,0.918359,0.00978268,0.00392757,0.0156463,238,20
0.757812,0.922656,0.0109521,0.00235837,0.0179834,108,20
0.761719,0.927344,0.0140758,0.0047008,0.0281383,238,92
0.765625,0.928125,0.0142326,0.00467018,0.0265798,241,92
0.769531,0.928516,0.0125994,0.00158913,0.0211204,8,20
0.773438,0.928516,0.0105881,4.11922e-05,0.0234787,8,106
0.777344,0.93125,0.015205,0.00631095,0.021936,238,92
0.78125,0.932031,0.013975,0.00477338,0.0203984,20,92
0.785156,0.934766,0.0147021,0.00324091,0.0266784,108,8
0.789062,0.935547,0.0154812,0.00561978,0.0290573,238,8
0.792969,0.939453,0.0169116,0.00762133,0.0314412,108,8
0.796875,0.938672,0.0152199,0.00523244,0.0260176,241,92
0.800781,0.940234,0.0150937,0.00283861,0.0205989,241,92
0.804688,0.941797,0.0157517,0.00825236,0.0229976,241,92
0.808594,0.943359,0.0148501,0.00584874,0.021495,241,92
0.8125,0.945312,0.0143421,0.00344029,0.0239035,241,116
0.816406,0.944922,0.0138369,0.00883955,0.0224105,108,116
0.820312,0.946875,0.0120503,0.0052972,0.0209222,241,92
0.824219,0.948438,0.0116632,9.25834e-05,0.0233449,241,92
0.828125,0.949219,0.0112428,0.00233481,0.0296786,241,92
0.832031,0.951562,0.0110168,0.0008606,0.0203918,108,92
0.835938,0.955078,0.0131847,0.000609005,0.0228285,108,92
0.839844,0.955078,0.0127939,0.00183221,0.0213635,108,92
0.84375,0.958984,0.0140436,0.000371713,0.0277155,108,116
0.847656,0.958984,0.0128044,0.00108428,0.0262595,108,92
0.851562,0.959375,0.0115267,0.00137043,0.0209017,108,8
0.855469,0.960547,0.0112668,7.66648e-05,0.0233608,20,106
0.859375,0.962891,0.0121525,0.00238688,0.0219181,20,8
0.863281,0.961328,0.00915167,0.00094855,0.024386,92,106
0.867188,0.965625,0.0120145,0.0034208,0.022952,92,8
0.871094,0.966016,0.0109755,0.00589734,0.0254286,92,106
0.875,0.966016,0.0102182,0.00334059,0.0200969,108,106
0.878906,0.968359,0.0106437,0.00085554,0.0264882,108,106
0.882812,0.969922,0.0106181,0.00553997,0.021165,20,106
0.886719,0.971484,0.0107678,0.000220895,0.0197521,108,106
0.890625,0.972656,0.010531,0.00271847,0.0222497,108,106
0.894531,0.975391,0.0118608,0.0013139,0.0247514,238,106
0.898438,0.977734,0.012804,0.00381967,0.0233509,238,106
0.902344,0.979297,0.0129701,0.00242324,0.0219545,116,106
0.90625,0.980859,0.0131402,0.00493709,0.0205621,238,106
0.910156,0.980469,0.0113612,0.00354868,0.0230799,92,106
0.914062,0.982422,0.0119299,0.00216424,0.0216955,92,106
0.917969,0.982812,0.01094,0.00468999,0.020315,92,106
0.921875,0.984375,0.0111259,0.0033134,0.0189384,8,106
0.925781,0.985938,0.0113157,0.00194069,0.0214719,75,106
0.929688,0.986328,0.0103375,0.00447808,0.0201031,92,106
0.933594,0.988281,0.0110842,0.000793189,0.0187381,241,106
0.9375,0.991016,0.0122987,0.00175184,0.0173768,241,238
0.941406,0.992578,0.0125038,0.00820689,0.0160194,92,20
0.945312,0.994531,0.0131032,0.0107594,0.0185719,92,106
0.949219,0.996484,0.0137064,0.0133157,0.017222,20,106
0.953125,1,0.0158757,0.0158757,0.0158757,20,20
0.957031,1,0.0145331,0.0145331,0.0145331,20,20
0.960938,1,0.0131942,0.0131942,0.0131942,20,20
0.964844,1,0.0118588,0.0118588,0.0118588,20,20
0.96875,1,0.0105271,0.0105271,0.0105271,20,20
0.972656,1,0.00919894,0.00919894,0.00919894,20,20
0.976562,1,0.00787434,0.00787434,0.00787434,20,20
0.980469,1,0.00655327,0.00655327,0.00655327,20,20
0.984375,1,0.0052357,0.0052357,0.0052357,20,20
0.988281,1,0.00392161,0.00392161,0.00392161,20,20
0.992188,1,0.00261098,0.00261098,0.00261098,20,20
0.996094,1,0.00130378,0.00130378,0.00130378,20,20
1,1,0,0,0,20,20
1.00391,1,0.00130039,0.00130039,0.00130039,20,20
1.00781,1,0.00259741,0.00259741,0.00259741,20,20
1.01172,1,0.00389109,0.00389109,0.00389109,20,20
1.01562,1,0.00518144,0.00518144,0.00518144,20,20
1.01953,1,0.00646849,0.00646849,0.00646849,20,20
1.02344,1,0.00775225,0.00775225,0.00775225,20,20
1.02734,1,0.00903275,0.00903275,0.00903275,20,20
1.03125,1,0.01031,0.01031,0.01031,20,20
1.03516,1,0.011584,0.011584,0.011584,20,20
1.03906,1,0.0128549,0.0128549,0.0128549,20,20
1.04297,1,0.0141225,0.0141225,0.0141225,20,20
1.04688,1,0.015387,0.015387,0.015387,20,20
1.05078,1,0.0166484,0.0166484,0.0166484,20,20
1.05469,1,0.0179066,0.0179066,0.0179066,20,20
1.05859,1,0.0191617,0.0191617,0.0191617,20,20
1.0625,1,0.0204138,0.0204138,0.0204138,20,20
1.06641,1,0.0216628,0.0216628,0.0216628,20,20
1.07031,1,0.0229087,0.0229087,0.0229087,20,20
1.07422,1,0.0241516,0.0241516,0.0241516,20,20
1.07812,1,0.0253915,0.0253915,0.0253915,20,20
1.08203,1,0.0266284,0.0266284,0.0266284,20,20
1.08594,1,0.0278623,0.0278623,0.0278623,20,20
1.08984,1,0.0290933,0.0290933,0.0290933,20,20
1.09375,1,0.0303213,0.0303213,0.0303213,20,20
1.09766,1,0.0315464,0.0315464,0.0315464,20,20
1.10156,1,0.0327687,0.0327687,0.0327687,20,20
1.10547,1,0.033988,0.033988,0.033988,20,20
1.10938,1,0.0352044,0.0352044,0.0352044,20,20
1.11328,1,0.036418,0.036418,0.036418,20,20
1.11719,1,0.0376288,0.0376288,0.0376288,20,20
1.12109,1,0.0388368,0.0388368,0.0388368,20,20
1.125,1,0.0400419,0.0400419,0.0400419,20,20
1.12891,1,0.0412443,0.0412443,0.0412443,20,20
1.13281,1,0.0424439,0.0424439,0.0424439,20,20
1.13672,1,0.0436407,0.0436407,0.0436407,20,20
1.14062,1,0.0448348,0.0448348,0.0448348,20,20
1.14453,1,0.0460262,0.0460262,0.0460262,20,20
1.14844,1,0.0472148,0.0472148,0.0472148,20,20
1.15234,1,0.0484008,0.0484008,0.0484008,20,20
1.15625,1,0.0495841,0.0495841,0.0495841,20,20
1.16016,1,0.0507647,0.0507647,0.0507647,20,20
1.16406,1,0.0519427,0.0519427,0.0519427,20,20
1.16797,1,0.0531181,0.0531181,0.0531181,20,20
1.17188,1,0.0542908,0.0542908,0.0542908,20,20
1.17578,1,0.055461,0.055461,0.055461,20,20
1.17969,1,0.0566285,0.0566285,0.0566285,20,20
1.18359,1,0.0577935,0.0577935,0.0577935,20,20
1.1875,1,0.0589559,0.0589559,0.0589559,20,20
1.19141,1,0.0601158,0.0601158,0.0601158,20,20
1.19531,1,0.0612731,0.0612731,0.0612731,20,20
1.19922,1,0.0624279,0.0624279,0.0624279,20,20
1.20312,1,0.0635802,0.0635802,0.0635802,20,20
1.20703,1,0.06473,0.06473,0.06473,20,20
1.21094,1,0.0658774,0.0658774,0.0658774,20,20
1.21484,1,0.0670222,0.0670222,0.0670222,20,20
1.21875,1,0.0681647,0.0681647,0.0681647,20,20
1.22266,1,0.0693047,0.0693047,0.0693047,20,20
1.22656,1,0.0704422,0.0704422,0.0704422,20,20
1.23047,1,0.0715774,0.0715774,0.0715774,20,20
1.23438,1,0.0727101,0.0727101,0.0727101,20,20
1.23828,1,0.0738405,0.0738405,0.0738405,20,20
1.24219,1,0.0749685,0.0749685,0.0749685,20,20
1.24609,1,0.0760941,0.0760941,0.0760941,20,20
1.25,1,0.0772173,0.0772173,0.0772173,20,20
1.25391,1,0.0783383,0.0783383,0.0783383,20,20
1.25781,1,0.0794569,0.0794569,0.0794569,20,20
1.26172,1,0.0805732,0.0805732,0.0805732,20,20
1.26562,1,0.0816872,0.0816872,0.0816872,20,20
1.26953,1,0.0827989,0.0827989,0.0827989,20,20
1.27344,1,0.0839083,0.0839083,0.0839083,20,20
1.27734,1,0.0850155,0.0850155,0.0850155,20,20
1.28125,1,0.0861204,0.0861204,0.0861204,20,20
1.28516,1,0.087223,0.087223,0.087223,20,20
1.28906,1,0.0883235,0.0883235,0.0883235,20,20
1.29297,1,0.0894217,0.0894217,0.0894217,20,20
1.29688,1,0.0905177,0.0905177,0.0905177,20,20
1.30078,1,0.0916115,0.0916115,0.0916115,20,20
1.30469,1,0.0927031,0.0927031,0.0927031,20,20
1.30859,1,0.0937925,0.0937925,0.0937925,20,20
1.3125,1,0.0948798,0.0948798,0.0948798,20,20
1.31641,1,0.0959649,0.0959649,0.0959649,20,20
1.32031,1,0.0970479,0.0970479,0.0970479,20,20
1.32422,1,0.0981287,0.0981287,0.0981287,20,20
1.32812,1,0.0992074,0.0992074,0.0992074,20,20
1.33203,1,0.100284,0.100284,0.100284,20,20
1.33594,1,0.101359,0.101359,0.101359,20,20
1.33984,1,0.102431,0.102431,0.102431,20,20
1.34375,1,0.103501,0.103501,0.103501,20,20
1.34766,1,0.104569,0.104569,0.104569,20,20
1.35156,1,0.105636,0.105636,0.105636,20,20
1.35547,1,0.1067,0.1067,0.1067,20,20
1.35938,1,0.107762,0.107762,0.107762,20,20
1.36328,1,0.108822,0.108822,0.108822,20,20
1.36719,1,0.10988,0.10988,0.10988,20,20
1.37109,1,0.110936,0.110936,0.110936,20,20
1.375,1,0.11199,0.11199,0.11199,20,20
1.37891,1,0.113042,0.113042,0.113042,20,20
1.38281,1,0.114092,0.114092,0.114092,20,20
1.38672,1,0.11514,0.11514,0.11514,20,20
1.39062,1,0.116186,0.116186,0.116186,20,20
1.39453,1,0.11723,0.11723,0.11723,20,20
1.39844,1,0.118273,0.118273,0.118273,20,20
1.40234,1,0.119313,0.119313,0.119313,20,20
1.40625,1,0.120351,0.120351,0.120351,20,20
1.41016,1,0.121388,0.121388,0.121388,20,20
1.41406,1,0.122422,0.122422,0.122422,20,20
1.41797,1,0.123455,0.123455,0.123455,20,20
1.42188,1,0.124485,0.124485,0.124485,20,20
1.42578,1,0.125514,0.125514,0.125514,20,20
1.42969,1,0.126541,0.126541,0.126541,20,20
1.43359,1,0.127566,0.127566,0.127566,20,20
1.4375,1,0.128589,0.128589,0.128589,20,20
1.44141,1,0.129611,0.129611,0.129611,20,20
1.44531,1,0.13063,0.13063,0.13063,20,20
1.44922,1,0.131648,0.131648,0.131648,20,20
1.45312,1,0.132664,0.132664,0.132664,20,20
1.45703,1,0.133678,0.133678,0.133678,20,20
1.46094,1,0.13469,0.13469,0.13469,20,20
1.46484,1,0.1357,0.1357,0.1357,20,20
1.46875,1,0.136709,0.136709,0.136709,20,20
1.47266,1,0.137716,0.137716,0.137716,20,20
1.47656,1,0.138721,0.138721,0.138721,20,20
1.48047,1,0.139724,0.139724,0.139724,20,20
1.48438,1,0.140726,0.140726,0.140726,20,20
1.48828,1,0.141725,0.141725,0.141725,20,20
1.49219,1,0.142723,0.142723,0.142723,20,20
1.49609,1,0.14372,0.14372,0.14372,20,20
1.5,1,0.144714,0.144714,0.144714,20,20
1.50391,1,0.145707,0.145707,0.145707,20,20
1.50781,1,0.146698,0.146698,0.146698,20,20
1.51172,1,0.147688,0.147688,0.147688,20,20
1.51562,1,0.148675,0.148675,0.148675,20,20
1.51953,1,0.149661,0.149661,0.149661,20,20
1.52344,1,0.150646,0.150646,0.150646,20,20
1.52734,1,0.151628,0.151628,0.151628,20,20
1.53125,1,0.152609,0.152609,0.152609,20,20
1.53516,1,0.153588,0.153588,0.153588,20,20
1.53906,1,0.154566,0.154566,0.154566,20,20
1.54297,1,0.155542,0.155542,0.155542,20,20
1.54688,1,0.156516,0.156516,0.156516,20,20
1.55078,1,0.157489,0.157489,0.157489,20,20
1.55469,1,0.15846,0.15846,0.15846,20,20
1.55859,1,0.159429,0.159429,0.159429,20,20
1.5625,1,0.160397,0.160397,0.160397,20,20
1.56641,1,0.161363,0.161363,0.161363,20,20
1.57031,1,0.162328,0.162328,0.162328,20,20
1.57422,1,0.163291,0.163291,0.163291,20,20
1.57812,1,0.164252,0.164252,0.164252,20,20
1.58203,1,0.165212,0.165212,0.165212,20,20
1.58594,1,0.16617,0.16617,0.16617,20,20
1.58984,1,0.167127,0.167127,0.167127,20,20
1.59375,1,0.168082,0.168082,0.168082,20,20
1.59766,1,0.169036,0.169036,0.169036,20,20
1.60156,1,0.169988,0.169988,0.169988,20,20
1.60547,1,0.170938,0.170938,0.170938,20,20
1.60938,1,0.171887,0.171887,0.171887,20,20
1.61328,1,0.172834,0.172834,0.172834,20,20
1.61719,1,0.17378,0.17378,0.17378,20,20
1.62109,1,0.174725,0.174725,0.174725,20,20
1.625,1,0.175667,0.175667,0.175667,20,20
1.62891,1,0.176609,0.176609,0.176609,20,20
1.63281,1,0.177548,0.177548,0.177548,20,20
1.63672,1,0.178487,0.178487,0.178487,20,20
1.64062,1,0.179423,0.179423,0.179423,20,20
1.64453,1,0.180359,0.180359,0.180359,20,20
1.64844,1,0.181293,0.181293,0.181293,20,20
1.65234,1,0.182225,0.182225,0.182225,20,20
1.65625,1,0.183156,0.183156,0.183156,20,20
1.66016,1,0.184085,0.184085,0.184085,20,20
1.66406,1,0.185013,0.185013,0.185013,20,20
1.66797,1,0.18594,0.18594,0.18594,20,20
1.67188,1,0.186865,0.186865,0.186865,20,20
1.67578,1,0.187788,0.187788,0.187788,20,20
1.67969,1,0.188711,0.188711,0.188711,20,20
1.68359,1,0.189631,0.189631,0.189631,20,20
1.6875,1,0.190551,0.190551,0.190551,20,20
1.69141,1,0.191469,0.191469,0.191469,20,20
1.69531,1,0.192385,0.192385,0.192385,20,20
1.69922,1,0.1933,0.1933,0.1933,20,20
1.70312,1,0.194214,0.194214,0.194214,20,20
1.70703,1,0.195126,0.195126,0.195126,20,20
1.71094,1,0.196037,0.196037,0.196037,20,20
1.71484,1,0.196947,0.196947,0.196947,20,20
1.71875,1,0.197855,0.197855,0.197855,20,20
1.72266,1,0.198762,0.198762,0.198762,20,20
1.72656,1,0.199667,0.199667,0.199667,20,20
1.73047,1,0.200571,0.200571,0.200571,20,20
1.73438,1,0.201474,0.201474,0.201474,20,20
1.73828,1,0.202375,0.202375,0.202375,20,20
1.74219,1,0.203275,0.203275,0.203275,20,20
1.74609,1,0.204174,0.204174,0.204174,20,20
1.75,1,0.205071,0.205071,0.205071,20,20
1.75391,1,0.205967,0.205967,0.205967,20,20
1.75781,1,0.206862,0.206862,0.206862,20,20
1.76172,1,0.207755,0.207755,0.207755,20,20
1.76562,1,0.208647,0.208647,0.208647,20,20
1.76953,1,0.209538,0.209538,0.209538,20,20
1.77344,1,0.210427,0.210427,0.210427,20,20
1.77734,1,0.211315,0.211315,0.211315,20,20
1.78125,1,0.212202,0.212202,0.212202,20,20
1.78516,1,0.213087,0.213087,0.213087,20,20
1.78906,1,0.213972,0.213972,0.213972,20,20
1.79297,1,0.214854,0.214854,0.214854,20,20
1.79688,1,0.215736,0.215736,0.215736,20,20
1.80078,1,0.216616,0.216616,0.216616,20,20
1.80469,1,0.217495,0.217495,0.217495,20,20
1.80859,1,0.218373,0.218373,0.218373,20,20
1.8125,1,0.21925,0.21925,0.21925,20,20
1.81641,1,0.220125,0.220125,0.220125,20,20
1.82031,1,0.220999,0.220999,0.220999,20,20
1.82422,1,0.221872,0.221872,0.221872,20,20
1.82812,1,0.222743,0.222743,0.222743,20,20
1.83203,1,0.223614,0.223614,0.223614,20,20
1.83594,1,0.224483,0.224483,0.224483,20,20
1.83984,1,0.22535,0.22535,0.22535,20,20
