INPUT,OUTPUT,ERROR,MIN,MAX,MIN_SEED,MAX_SEED
0.0751953,0.269238,0.152844,0.142785,0.165246,709,445
0.0761719,0.270898,0.153003,0.140698,0.165112,694,445
0.0771484,0.278223,0.147483,0.138596,0.161057,694,445
0.078125,0.279199,0.148295,0.139408,0.160892,694,445
0.0791016,0.282227,0.147041,0.138252,0.16169,14,445
0.0800781,0.283203,0.147824,0.139035,0.162472,14,445
0.0810547,0.287207,0.145565,0.134921,0.163241,709,445
0.0820312,0.288477,0.146027,0.135675,0.163019,709,445
0.0830078,0.294824,0.141397,0.131533,0.1579,709,445
0.0839844,0.297363,0.140561,0.129331,0.158628,709,445
0.0849609,0.303418,0.136198,0.12028,0.153483,709,445
0.0859375,0.304102,0.137192,0.120004,0.151254,709,445
0.0869141,0.306055,0.136904,0.120693,0.14999,709,445
0.0878906,0.307129,0.137483,0.120393,0.150666,709,445
0.0888672,0.308301,0.137952,0.121057,0.150354,709,5
0.0898438,0.309961,0.13792,0.119756,0.151006,709,5
0.0908203,0.315918,0.13358,0.11356,0.149693,709,5
0.0917969,0.318359,0.132744,0.109306,0.150322,709,5
0.0927734,0.324512,0.128186,0.104064,0.148986,709,5
0.09375,0.324023,0.130257,0.104671,0.153499,709,5
0.0947266,0.32627,0.129583,0.105266,0.154094,709,5
0.0957031,0.327246,0.130167,0.103898,0.154679,709,5
0.0966797,0.330664,0.1283,0.104472,0.152323,709,5
0.0976562,0.332813,0.127691,0.104059,0.152887,709,5
0.0986328,0.334277,0.127757,0.104612,0.15344,709,5
0.0996094,0.335254,0.1283,0.105155,0.153983,709,5
0.100586,0.339062,0.126001,0.0998293,0.15354,709,5
0.101562,0.340137,0.126427,0.100353,0.154064,709,5
0.102539,0.341699,0.126355,0.100867,0.154578,709,5
0.103516,0.343555,0.125981,0.098442,0.155083,709,5
0.104492,0.350098,0.12091,0.0930779,0.152648,709,5
0.105469,0.350293,0.122177,0.0935641,0.153134,709,5
0.106445,0.353223,0.120702,0.0940413,0.150682,709,5
0.107422,0.354297,0.121072,0.0935331,0.15115,709,5
0.108398,0.358789,0.118016,0.0891099,0.147704,709,5
0.109375,0.359766,0.118467,0.0895609,0.148155,709,5
0.110352,0.365234,0.114418,0.0812144,0.142738,709,5
0.111328,0.367871,0.113192,0.0796955,0.142195,709,5
0.112305,0.371484,0.110981,0.0791449,0.134809,709,5
0.113281,0.373047,0.110813,0.0795627,0.135227,709,5
0.114258,0.37666,0.108586,0.0799726,0.13466,709,5
0.115234,0.378027,0.108597,0.0803746,0.135062,709,5
0.116211,0.379297,0.108698,0.0807688,0.135456,709,5
0.117188,0.380762,0.108597,0.0811553,0.135843,709,5
0.118164,0.383887,0.106827,0.0805578,0.136222,709,5
0.119141,0.386523,0.105539,0.0809293,0.136593,709,5
0.120117,0.389551,0.103852,0.0793404,0.134028,709,5
0.121094,0.390918,0.103818,0.0796974,0.133408,709,5
0.12207,0.394629,0.101434,0.076141,0.133758,709,5
0.123047,0.395703,0.101679,0.0764837,0.134101,709,5
0.124023,0.399023,0.0996711,0.0768195,0.131507,709,5
0.125,0.401953,0.0980469,0.0751953,0.121094,709,5
0.125977,0.401562,0.0997362,0.0774706,0.131182,709,5
0.126953,0.403809,0.0987821,0.0787626,0.131497,709,5
0.12793,0.404004,0.0998722,0.0810246,0.131806,709,5
0.128906,0.406348,0.0988073,0.0813269,0.130155,709,5
0.129883,0.406836,0.0995915,0.0806462,0.130451,709,5
0.130859,0.410254,0.0974396,0.0750763,0.129764,534,5
0.131836,0.410059,0.0988947,0.0763361,0.12907,534,5
0.132812,0.410449,0.0997577,0.0785663,0.130324,709,5
0.133789,0.411523,0.0999309,0.0739543,0.130595,534,5
0.134766,0.412012,0.100684,0.0771489,0.13086,534,5
0.135742,0.41416,0.099771,0.0774077,0.129166,709,5
0.136719,0.416309,0.0988521,0.0776607,0.127465,694,5
0.137695,0.417871,0.0985132,0.0759546,0.127712,534,5
0.138672,0.419531,0.098071,0.0752194,0.126001,534,5
0.139648,0.420898,0.097916,0.0744785,0.12526,534,5
0.140625,0.423242,0.0967788,0.0727553,0.124513,534,5
0.141602,0.423633,0.0975891,0.0749329,0.124738,534,5
0.142578,0.425684,0.0967338,0.0741752,0.124956,534,5
0.143555,0.42627,0.0973379,0.0734121,0.12517,694,5
0.144531,0.429785,0.0950069,0.0648311,0.122448,694,5
0.145508,0.429883,0.0960886,0.0699167,0.120698,694,5
0.146484,0.434961,0.0921845,0.0710907,0.120895,694,5
0.147461,0.434863,0.093451,0.0722596,0.120111,694,5
0.148438,0.433496,0.0959819,0.0783061,0.120298,534,5
0.149414,0.43418,0.0964569,0.0784881,0.12048,534,5
0.150391,0.436035,0.095755,0.076712,0.120657,534,5
0.151367,0.436719,0.0962199,0.076884,0.120829,534,5
0.152344,0.438086,0.0959964,0.075098,0.120996,534,5
0.15332,0.43877,0.0964516,0.0752602,0.121159,534,5
0.154297,0.441211,0.0951441,0.0754176,0.121316,534,5
0.155273,0.441895,0.0955897,0.0755702,0.121469,534,5
0.15625,0.443164,0.0954446,0.0737649,0.12064,534,5
0.157227,0.443359,0.0963691,0.0748847,0.120783,534,5
0.158203,0.446191,0.0946522,0.0759998,0.118969,534,5
0.15918,0.445801,0.0961534,0.0751573,0.120079,534,5
0.160156,0.447559,0.0955016,0.0723571,0.118255,534,5
0.161133,0.447754,0.0964078,0.0802945,0.11838,534,5
0.162109,0.454395,0.0908643,0.0735791,0.112642,709,5
0.163086,0.45625,0.0901015,0.0727187,0.110805,709,5
0.164062,0.457031,0.0904086,0.0728305,0.110916,709,5
0.165039,0.457227,0.0912974,0.072938,0.111024,709,5
0.166016,0.462695,0.0869084,0.0730412,0.111127,709,5
0.166992,0.465332,0.0853472,0.0731402,0.11025,709,5
0.167969,0.463965,0.0877858,0.0751881,0.118157,14,5
0.168945,0.465527,0.0872905,0.0743022,0.118248,534,5
0.169922,0.466699,0.0871817,0.0743888,0.118334,534,5
0.170898,0.469043,0.085897,0.0676353,0.118417,534,5
0.171875,0.470801,0.0851942,0.0667372,0.117518,534,5
0.172852,0.471094,0.0859523,0.0726711,0.118569,14,5
0.173828,0.475293,0.0828002,0.0698119,0.117663,534,5
0.174805,0.475391,0.0837457,0.0708551,0.12066,709,5
0.175781,0.47832,0.0818553,0.0689647,0.114863,709,5
0.176758,0.478809,0.0824024,0.068047,0.114922,534,5
0.177734,0.483887,0.078356,0.0661489,0.109118,276,5
0.178711,0.483398,0.0798721,0.0701065,0.108192,276,5
0.179688,0.484766,0.0795291,0.0701541,0.10824,276,5
0.180664,0.485938,0.0793776,0.0701979,0.107307,276,5
0.181641,0.487695,0.0786365,0.068285,0.107347,276,5
0.182617,0.489063,0.0782825,0.0683215,0.107384,276,5
0.183594,0.488086,0.0802686,0.0703076,0.107417,445,5
0.18457,0.48916,0.0802003,0.070337,0.107446,445,5
0.185547,0.490527,0.0798355,0.0703628,0.106496,445,5
0.186523,0.491895,0.0794672,0.0703852,0.104565,445,5
0.1875,0.491895,0.0804626,0.0694274,0.106537,445,5
0.188477,0.491895,0.0814545,0.0694428,0.107529,445,5
0.189453,0.492578,0.0817595,0.0694548,0.107541,445,5
0.19043,0.493066,0.0822563,0.0694634,0.108526,445,5
0.191406,0.49502,0.081285,0.0704452,0.108531,445,5
0.192383,0.49502,0.0822635,0.0724002,0.10951,14,5
0.193359,0.496777,0.0814808,0.0704456,0.104625,14,5
0.194336,0.49834,0.0808901,0.0704409,0.102667,14,5
0.195312,0.49873,0.0814681,0.0684799,0.103636,14,5
0.196289,0.499609,0.0815546,0.0674921,0.102648,14,5
0.197266,0.500195,0.0819309,0.0674778,0.102634,14,5
0.198242,0.500977,0.0821086,0.0664836,0.0977336,14,5
0.199219,0.502051,0.0819903,0.0645098,0.097713,14,534
0.200195,0.503027,0.0819665,0.064486,0.0976892,14,534
0.201172,0.509668,0.0762755,0.062506,0.0888732,694,5
0.202148,0.511035,0.075855,0.0595464,0.0888432,694,5
0.203125,0.511621,0.0762126,0.062443,0.0868571,694,445
0.204102,0.511914,0.0768601,0.0663133,0.0877976,14,445
0.205078,0.514355,0.0753563,0.062368,0.0867821,709,445
0.206055,0.514941,0.0757049,0.062326,0.0886932,709,216
0.207031,0.518945,0.0726326,0.0613045,0.0857186,694,445
0.208008,0.522363,0.0701434,0.0602801,0.0837176,158,445
0.208984,0.527344,0.0660887,0.0524168,0.078784,709,445
0.209961,0.527637,0.0667186,0.0582225,0.0787303,14,445
0.210938,0.528223,0.0670527,0.0601191,0.0786738,709,5
0.211914,0.52793,0.0682629,0.0600598,0.0844739,694,445
0.212891,0.528418,0.0686891,0.0590211,0.0873414,158,445
0.213867,0.528516,0.069503,0.0599327,0.0911827,709,445
0.214844,0.530664,0.0682634,0.0579119,0.0901384,534,445
0.21582,0.531543,0.0682906,0.0578414,0.090068,534,445
0.216797,0.533301,0.0674362,0.0577682,0.0899948,158,445
0.217773,0.534082,0.0675556,0.0557392,0.0908954,158,445
0.21875,0.533984,0.0685512,0.0556606,0.0908168,158,445
0.219727,0.53457,0.0688606,0.0555793,0.0907356,158,445
0.220703,0.538965,0.0653587,0.049636,0.0828391,694,445
0.22168,0.540234,0.0649792,0.0495495,0.0827526,694,445
0.222656,0.541016,0.0650853,0.0494603,0.0826634,694,445
0.223633,0.541797,0.0651889,0.0493686,0.0845248,694,445
0.224609,0.54502,0.0628485,0.0473211,0.0844305,694,445
0.225586,0.549219,0.059529,0.0423415,0.081404,694,445
0.226562,0.549902,0.0597225,0.0412655,0.0813046,694,445
0.227539,0.550781,0.0597183,0.0450698,0.0821792,694,445
0.228516,0.553223,0.058149,0.0449654,0.0801217,694,445
0.229492,0.554492,0.0577491,0.0438819,0.0800148,694,445
0.230469,0.555566,0.0575421,0.0437726,0.0799054,694,445
0.231445,0.556445,0.057528,0.0436608,0.0797936,694,445
0.232422,0.559082,0.0557536,0.0435465,0.0777262,158,445
0.233398,0.560645,0.055051,0.0434299,0.0776096,158,445
0.234375,0.562695,0.0538577,0.0423343,0.0745608,694,445
0.235352,0.563574,0.0538339,0.0422128,0.0724863,158,445
0.236328,0.564844,0.0534172,0.0411125,0.0752922,158,445
0.237305,0.566309,0.0528028,0.0409864,0.075166,158,445
0.238281,0.566016,0.0539438,0.0408579,0.0750376,158,445
0.239258,0.568457,0.0523482,0.0368209,0.0749068,694,445
0.240234,0.570605,0.0510433,0.0366878,0.0747737,694,445
0.241211,0.571973,0.0505173,0.0326462,0.0736618,694,445
0.242188,0.572949,0.0503797,0.031532,0.0745007,694,445
0.243164,0.573926,0.0502398,0.0323687,0.0743609,694,445
0.244141,0.575293,0.049707,0.0322266,0.0742187,694,445
0.245117,0.576758,0.0490744,0.0271994,0.0711447,694,445
0.246094,0.579785,0.0468771,0.0270529,0.0709982,694,445
0.24707,0.580371,0.047119,0.0269041,0.0708494,694,445
0.248047,0.581934,0.0463821,0.0267532,0.0687454,694,445
0.249023,0.583398,0.0457408,0.0285533,0.0656626,694,445
0.25,0.583984,0.0459761,0.0293746,0.0635543,694,445
0.250977,0.585449,0.0453305,0.0292172,0.0624203,694,445
0.251953,0.58584,0.0457569,0.0290577,0.0661671,694,445
0.25293,0.586133,0.0462789,0.0298727,0.0650289,694,445
0.253906,0.5875,0.0457246,0.029709,0.0648653,694,445
0.254883,0.590039,0.0439964,0.0305198,0.0627464,694,445
0.255859,0.589453,0.045391,0.0303519,0.0625785,694,445
0.256836,0.589648,0.0460024,0.030182,0.0643617,694,445
0.257812,0.589648,0.046807,0.0300101,0.0641898,694,445
0.258789,0.591211,0.0460471,0.0308127,0.0610861,694,445
0.259766,0.591699,0.0463594,0.0306367,0.0609102,694,445
0.260742,0.591699,0.0471579,0.0304587,0.0626853,694,445
0.261719,0.592969,0.046685,0.0302787,0.0625053,694,445
0.262695,0.594531,0.0459171,0.0320499,0.0545108,694,445
0.263672,0.594727,0.0465144,0.0308894,0.0572566,694,445
0.264648,0.593848,0.048184,0.0336332,0.0580473,694,445
0.265625,0.595215,0.0476056,0.0314923,0.0578595,694,445
0.266602,0.595313,0.0482947,0.0313025,0.0586463,694,445
0.267578,0.594922,0.0494702,0.0340405,0.0613843,694,445
0.268555,0.595801,0.0493743,0.0348235,0.0592376,694,445
0.269531,0.596484,0.0494718,0.034628,0.0590421,694,445
0.270508,0.598145,0.0485908,0.0354072,0.0578682,694,5
0.271484,0.598926,0.0485869,0.035208,0.0586455,694,5
0.272461,0.599609,0.0486788,0.0320772,0.0574678,694,534
0.273438,0.600977,0.0480852,0.0308977,0.0572649,694,534
0.274414,0.601758,0.0480757,0.0306929,0.0570601,694,5
0.275391,0.601855,0.048748,0.033416,0.05783,694,5
0.276367,0.603027,0.0483443,0.0332075,0.0576216,694,5
0.277344,0.603906,0.0482317,0.0320207,0.0583879,694,5
0.27832,0.605078,0.0478243,0.0318087,0.0581759,694,5
0.279297,0.605371,0.0482941,0.0315949,0.0667511,694,5
0.280273,0.605762,0.0486644,0.0352855,0.0675121,694,5
0.28125,0.605664,0.0495213,0.0370213,0.0672947,694,5
0.282227,0.608105,0.0478373,0.034849,0.0670756,694,5
0.283203,0.608887,0.0478118,0.0336516,0.0658782,694,5
0.28418,0.60918,0.0482728,0.0363587,0.0656556,694,5
0.285156,0.608887,0.049318,0.0361344,0.0673844,694,5
0.286133,0.610742,0.048213,0.0329786,0.0642286,694,5
0.287109,0.611328,0.0483759,0.0337274,0.0640009,694,5
0.288086,0.611816,0.0486347,0.0315449,0.0627949,694,5
0.289062,0.611719,0.0494778,0.0313137,0.0654934,694,5
0.290039,0.611914,0.0500263,0.0330341,0.0652606,694,5
0.291016,0.611816,0.050866,0.0357293,0.0689324,694,5
0.291992,0.611816,0.0516064,0.0364697,0.0696728,694,5
0.292969,0.612109,0.0520522,0.038185,0.069435,694,5
0.293945,0.613086,0.0518128,0.0408753,0.0682191,694,5
0.294922,0.612793,0.0528413,0.0406343,0.067978,694,5
0.295898,0.612695,0.0536728,0.0403916,0.0677353,694,5
0.296875,0.613086,0.0540145,0.0401473,0.067491,694,5
0.297852,0.614062,0.0537686,0.0399014,0.0691983,694,5
0.298828,0.614355,0.0542047,0.041607,0.0689508,694,5
0.299805,0.61582,0.0534673,0.041358,0.0677251,694,5
0.300781,0.618066,0.0519471,0.0362245,0.0625917,694,5
0.301758,0.620117,0.0506207,0.0349957,0.0623395,694,5
0.302734,0.620117,0.0513435,0.0357185,0.0620857,694,5
0.303711,0.621582,0.0505999,0.0344866,0.0589006,694,445
0.304688,0.622363,0.0505383,0.0342297,0.0605969,694,5
0.305664,0.623535,0.0500846,0.0339713,0.0603385,694,5
0.306641,0.624609,0.049727,0.0337113,0.0600785,694,5
0.307617,0.626172,0.0488796,0.0334499,0.0598171,694,5
0.308594,0.625781,0.0499838,0.0331869,0.0605306,694,5
0.30957,0.625977,0.0505005,0.033899,0.0622193,694,534
0.310547,0.626367,0.0508205,0.0355861,0.0619533,709,534
0.311523,0.627734,0.0501624,0.0333655,0.0597327,709,5
0.3125,0.628027,0.0505771,0.0360263,0.0594638,694,5
0.313477,0.627637,0.0516738,0.0367324,0.0601699,694,14
0.314453,0.628223,0.0517926,0.0364605,0.0608746,694,5
0.31543,0.628613,0.0521052,0.0391169,0.0625544,694,5
0.316406,0.629199,0.052221,0.0388421,0.0632562,709,5
0.317383,0.62959,0.0525307,0.0385659,0.0678627,709,5
0.318359,0.630469,0.0523507,0.0382882,0.0675851,709,5
0.319336,0.630762,0.0527552,0.0428919,0.067306,694,5
0.320312,0.63125,0.052963,0.0426114,0.068002,694,5
0.321289,0.631641,0.053267,0.043306,0.0667435,709,5
0.322266,0.631934,0.0536672,0.0430227,0.0664602,709,5
0.323242,0.631934,0.0543591,0.042738,0.0661755,709,5
0.324219,0.633008,0.0539753,0.044405,0.0649128,709,5
0.325195,0.635156,0.0525159,0.0421643,0.0636487,694,5
0.326172,0.635059,0.0533012,0.0418754,0.0633598,694,5
0.327148,0.63623,0.0528156,0.0406086,0.0630695,694,5
0.328125,0.635645,0.0540865,0.0442232,0.0637545,694,5
0.329102,0.636426,0.0539888,0.0449068,0.0634615,709,5
0.330078,0.637012,0.0540851,0.0446125,0.0631672,709,5
0.331055,0.637402,0.0543754,0.0472465,0.0618949,709,445
0.332031,0.638086,0.0543713,0.0469495,0.0615979,709,445
0.333008,0.641016,0.0521199,0.0417683,0.0612996,276,445
0.333984,0.641699,0.0521132,0.0414686,0.0609999,276,445
0.334961,0.643164,0.0513239,0.0411676,0.0597223,276,445
0.335938,0.643164,0.0519982,0.0408653,0.0603966,276,445
0.336914,0.643457,0.0523781,0.0405617,0.0620461,276,14
0.337891,0.645117,0.0513896,0.0402568,0.0617412,276,14
0.338867,0.645801,0.0513764,0.0399506,0.061435,276,14
0.339844,0.646777,0.0510689,0.0396431,0.0621041,276,14
0.34082,0.648438,0.0500766,0.0393344,0.0617953,276,14
0.341797,0.649902,0.0492782,0.0390243,0.0614853,276,14
0.342773,0.653125,0.0467208,0.0377365,0.0553146,158,14
0.34375,0.653516,0.0469942,0.0374239,0.0579317,158,14
0.344727,0.655469,0.0457038,0.0302741,0.0585944,158,14
0.345703,0.656055,0.0457794,0.0299591,0.0592559,158,14
0.34668,0.656543,0.0459513,0.0315959,0.0589396,158,14
0.347656,0.657031,0.046122,0.0312783,0.058622,158,14
0.348633,0.658691,0.0451197,0.0319361,0.0573267,158,14
0.349609,0.659082,0.0453856,0.031616,0.0579832,158,14
0.350586,0.659473,0.0456503,0.0361776,0.0566854,158,14
0.351562,0.66123,0.0445466,0.0348786,0.0534333,709,445
0.352539,0.660937,0.0454924,0.0335784,0.0560393,709,14
0.353516,0.661621,0.0454605,0.03423,0.0557144,709,14
0.354492,0.662891,0.0448415,0.033904,0.0553883,709,14
0.355469,0.664355,0.0440259,0.0326001,0.0550611,158,14
0.356445,0.67002,0.03901,0.0283654,0.0518029,158,14
0.357422,0.670898,0.038778,0.0280358,0.0504967,158,14
0.358398,0.671973,0.0383495,0.027705,0.0501659,158,445
0.359375,0.673828,0.0371386,0.027373,0.0478808,158,445
0.360352,0.674023,0.0375867,0.0299695,0.0475477,5,445
0.361328,0.674902,0.0373501,0.0276821,0.0472133,276,445
0.362305,0.675488,0.0374052,0.0273466,0.0468779,276,445
0.363281,0.675781,0.0377522,0.0279866,0.0465412,276,445
0.364258,0.67627,0.0379027,0.0276488,0.0462035,276,445
0.365234,0.677539,0.0372708,0.0273099,0.0458646,276,445
0.366211,0.678516,0.0369308,0.0269698,0.0455245,276,445
0.367188,0.678711,0.0373709,0.0266287,0.0471365,276,445
0.368164,0.679785,0.0369309,0.0282395,0.0458176,276,445
0.369141,0.679883,0.0374664,0.0318023,0.050357,158,445
0.370117,0.681348,0.0366336,0.0285281,0.0500125,694,445
0.371094,0.682031,0.0365809,0.0281824,0.0496668,694,445
0.37207,0.682715,0.0365271,0.0278357,0.0512732,694,445
0.373047,0.683105,0.0367652,0.0284644,0.0509253,694,445
0.374023,0.685254,0.0352444,0.0232326,0.0466701,276,445
0.375,0.687305,0.0338201,0.0258123,0.0453435,276,445
0.375977,0.688281,0.033469,0.0225315,0.0449924,276,445
0.376953,0.68916,0.0332144,0.0231558,0.0446402,276,445
0.37793,0.690039,0.0329588,0.0228025,0.0442869,276,445
0.378906,0.691992,0.0316279,0.020495,0.0419794,276,445
0.379883,0.691797,0.0324443,0.0211162,0.0445537,276,445
0.380859,0.692773,0.0320878,0.0217362,0.0441972,276,445
0.381836,0.693652,0.0318279,0.0213787,0.0438396,276,445
0.382812,0.694043,0.0320552,0.0200435,0.0444576,694,445
0.383789,0.693652,0.0330628,0.0196839,0.0460511,694,445
0.384766,0.694531,0.0327997,0.0193232,0.0456904,694,445
0.385742,0.694434,0.0335122,0.019938,0.0453286,694,445
0.386719,0.694922,0.0336377,0.0205518,0.0449658,694,445
0.387695,0.695801,0.0333716,0.020188,0.0465551,694,445
0.388672,0.695605,0.0341786,0.0198231,0.0461903,694,445
0.389648,0.696777,0.0336174,0.0194573,0.0458244,694,445
0.390625,0.697559,0.0334458,0.0181138,0.0454576,694,445
0.391602,0.697754,0.0338592,0.0206756,0.0450897,694,445
0.392578,0.698242,0.0339786,0.0203067,0.0447208,694,445
0.393555,0.699219,0.0336086,0.0189602,0.046304,694,445
0.394531,0.701074,0.0323588,0.021519,0.0439799,694,445
0.395508,0.701855,0.0321822,0.0211471,0.043608,694,445
0.396484,0.70293,0.0317116,0.0197976,0.041282,694,445
0.397461,0.703223,0.0320213,0.0204002,0.0409081,694,445
0.398438,0.703516,0.03233,0.0200254,0.0405332,694,445
0.399414,0.704102,0.0323448,0.0196495,0.0411339,694,445
0.400391,0.703711,0.0333351,0.0202492,0.0427101,694,445
0.401367,0.703613,0.0340315,0.0208479,0.0413557,694,445
0.402344,0.70459,0.0336527,0.0214457,0.0419535,694,445
0.40332,0.706055,0.0327847,0.0210659,0.0405972,694,445
0.404297,0.706934,0.0325016,0.0216618,0.0402165,694,445
0.405273,0.706934,0.0330965,0.0242098,0.0398348,694,445
0.40625,0.708496,0.0321279,0.0238271,0.0404287,694,445
0.407227,0.708594,0.0326232,0.0253967,0.0371154,694,445
0.408203,0.710156,0.0316528,0.0259887,0.0377075,14,445
0.40918,0.70957,0.0328298,0.0265798,0.037322,694,445
0.410156,0.711719,0.0312715,0.0242402,0.0369356,276,445
0.411133,0.712598,0.0309818,0.0238529,0.0365482,14,445
0.412109,0.713867,0.0303005,0.0234646,0.0371365,14,445
0.413086,0.713086,0.0316691,0.0250285,0.0377238,14,445
0.414062,0.713379,0.0319626,0.0246384,0.0373337,14,445
0.415039,0.714746,0.0311809,0.0232707,0.0369426,14,824
0.416016,0.715527,0.0309842,0.0228788,0.0375272,14,824
0.416992,0.715527,0.0315679,0.0224859,0.0381109,14,824
0.417969,0.715723,0.0319553,0.0220921,0.0396702,14,824
0.418945,0.715625,0.0326349,0.0256036,0.0382989,14,824
0.419922,0.716504,0.0323369,0.025208,0.0388799,14,216
0.420898,0.718066,0.0313544,0.0228583,0.0384833,14,216
0.421875,0.719922,0.0300781,0.0224609,0.0371094,14,824
0.422852,0.719531,0.031047,0.0240158,0.0367111,5,824
0.423828,0.719922,0.0312338,0.0236166,0.0392416,5,216
0.424805,0.720117,0.0316149,0.0232165,0.0407946,5,216
0.425781,0.720703,0.0316046,0.0228155,0.0413702,5,216
0.426758,0.721875,0.0310074,0.0214371,0.0399918,5,216
0.427734,0.722754,0.0307024,0.0210344,0.0386125,5,216
0.428711,0.72373,0.0302988,0.0206308,0.0382089,5,216
0.429688,0.724023,0.0305779,0.0202263,0.038781,5,216
0.430664,0.724121,0.0310515,0.019821,0.0393523,5,824
0.431641,0.725098,0.0306453,0.0194148,0.0379695,5,824
0.432617,0.725781,0.0305312,0.0190078,0.038539,5,824
0.433594,0.727051,0.0298303,0.0185999,0.0381311,5,216
0.43457,0.727051,0.0303981,0.0230739,0.0377224,5,216
0.435547,0.727832,0.0301838,0.0226643,0.0373127,5,824
0.436523,0.729297,0.0292851,0.0203007,0.0369023,5,824
